헤드라인,URL,작성시간,언론사,기자명,댓글수,공감_유익해요,공감_감동받았어요,공감_분석탁월해요,공감_놀랍네요,공감_추천해요
"한국방송대상, 시청자 투표 100% 반영키로…오늘부터 투표",https://m.entertain.naver.com/article/003/0014070811,2026-07-16 11:30:33,뉴시스,강주희,0,0,0,0,0,0
[포토] 리센느 &#x27;요즘 대세&#x27;,https://m.entertain.naver.com/article/445/0000439703,2026-07-16 11:29:15,MHN스포츠,이지숙,0,0,0,0,0,0
"리센느 미나미, 갸루 감성 제대로 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146706,2026-07-16 11:29:14,뉴스엔,이재하,0,0,0,0,0,0
원이 ‘신나는 공연’ [MK포토],https://m.entertain.naver.com/article/410/0001132774,2026-07-16 11:29:12,MK스포츠,천정환 MK스포츠,0,0,0,0,0,0
시청자가 뽑는 한국방송대상…53년 만에 처음,https://n.news.naver.com/mnews/article/056/0012219403?sid=103,2026-07-16 11:29:32,KBS,,2,18,0,0,4,0
[TD포토] 리센느 &#x27;2년 연속 캐릭터 라이선싱 페어 홍보대사 위촉&#x27;,https://m.entertain.naver.com/article/440/0000037579,2026-07-16 11:28:12,티브이데일리,안성후 기자,0,0,0,0,0,0
[포토]리센느 미나미 ‘여러분 사랑합니다’,https://m.entertain.naver.com/article/112/0003801659,2026-07-16 11:28:20,헤럴드뮤즈,윤병찬,0,0,0,0,0,0
"리센느 제나, 시크 요정의 반전 미소 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146704,2026-07-16 11:28:16,뉴스엔,이재하,0,0,0,0,0,0
"[포토] 리센느 원이, 홍보대사 기분 좋아요",https://m.entertain.naver.com/article/076/0004426108,2026-07-16 11:28:16,스포츠조선,허상욱,0,0,0,0,0,0
리센느 원이 ‘프리티 걸’ [MK포토],https://m.entertain.naver.com/article/410/0001132772,2026-07-16 11:27:12,MK스포츠,천정환 MK스포츠,0,0,0,0,0,0
[MD포토] 리센트 &#x27; &#x27;캐릭터 라이선싱 페어·보드게임콘 2026&#x27; 홍보대사 위촉,https://m.entertain.naver.com/article/117/0004085235,2026-07-16 11:27:10,마이데일리,곽경훈,0,0,0,0,0,0
[포토] 리센느 메이 &#x27;단발 미모&#x27;,https://m.entertain.naver.com/article/445/0000439702,2026-07-16 11:27:12,MHN스포츠,이지숙,0,0,0,0,0,0
"[포토] 리센느 미나미, 무대도 준비했어요",https://m.entertain.naver.com/article/076/0004426107,2026-07-16 11:27:14,스포츠조선,허상욱,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;코엑스 야호~&#x27;,https://m.entertain.naver.com/article/440/0000037577,2026-07-16 11:26:13,티브이데일리,안성후 기자,0,0,0,0,0,0
리센느 ‘홍보대사 위촉’ [MK포토],https://m.entertain.naver.com/article/410/0001132771,2026-07-16 11:26:16,MK스포츠,천정환 MK스포츠,0,0,0,0,0,0
"[포토] 리센느 제나, 위촉장 든 신라공주",https://m.entertain.naver.com/article/408/0000315122,2026-07-16 11:26:15,MBC연예,고대현,0,0,0,0,0,0
리센느 리브 &#x27;청순&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034407,2026-07-16 11:26:21,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"[포토] 리센느 제나, 반가운 손인사",https://m.entertain.naver.com/article/076/0004426106,2026-07-16 11:26:20,스포츠조선,허상욱,0,0,0,0,0,0
[포토]리센느 ‘캐릭터 라이선싱 페어 2026’ 홍보대사 위촉식 참석,https://m.entertain.naver.com/article/112/0003801656,2026-07-16 11:25:13,헤럴드뮤즈,윤병찬,0,0,0,0,0,0
"리센느 메이, 러블리 비주얼 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146702,2026-07-16 11:25:14,뉴스엔,이재하,0,0,0,0,0,0
[포토] 리센느 리브 &#x27;돋보이는 비주얼&#x27;,https://m.entertain.naver.com/article/445/0000439701,2026-07-16 11:25:12,MHN스포츠,이지숙,0,0,0,0,0,0
"[포토] 리센느 원이, 러블리 매력미소",https://m.entertain.naver.com/article/076/0004426105,2026-07-16 11:25:14,스포츠조선,허상욱,0,0,0,0,0,0
리센느 제나 &#x27;눈부신 각선미&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034405,2026-07-16 11:25:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"[포토] 제나-원이-메이, 오늘도 예쁨",https://m.entertain.naver.com/article/076/0004426103,2026-07-16 11:24:20,스포츠조선,허상욱,0,0,0,0,0,0
"[현장포토] &quot;갸루X캐릭터&quot;…미나미·리브, 야호 삼매경",https://m.entertain.naver.com/article/433/0000129074,2026-07-16 11:24:15,디스패치,,0,0,0,0,0,0
"리센느 미나미, 오늘도 반짝반짝 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146701,2026-07-16 11:24:20,뉴스엔,이재하,0,0,0,0,0,0
"리센느 리브, 비주얼 요정의 미소 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146700,2026-07-16 11:23:16,뉴스엔,이재하,0,0,0,0,0,0
리센느 미나미-리브 &#x27;야호~&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034404,2026-07-16 11:23:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
리센느 &#x27;2년 연속 홍보대사에&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034403,2026-07-16 11:22:18,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;브이~&#x27;,https://m.entertain.naver.com/article/440/0000037575,2026-07-16 11:22:16,티브이데일리,안성후 기자,0,0,0,0,0,0
"[포토] 리센느 제나 원이 메이, 야호~",https://m.entertain.naver.com/article/076/0004426100,2026-07-16 11:22:20,스포츠조선,허상욱,0,0,0,0,0,0
"[포토] 리센느 미나미-리브, 기분 좋은 인사",https://m.entertain.naver.com/article/076/0004426102,2026-07-16 11:22:24,스포츠조선,허상욱,0,0,0,0,0,0
"리센느 미나미, 야호처럼 터지는 러블리 매력 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146698,2026-07-16 11:22:19,뉴스엔,이재하,0,0,0,0,0,0
리센느 &#x27;캐릭터 라이선싱 페어 2026 홍보대사 위촉&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034402,2026-07-16 11:21:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느, 환한 미소로 완성한 포토타임 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146696,2026-07-16 11:21:18,뉴스엔,이재하,0,0,0,0,0,0
"[현장포토] &quot;어디서나 당당하게 웃기&quot;…원이, 상큼한 미소",https://m.entertain.naver.com/article/433/0000129073,2026-07-16 11:21:11,디스패치,,0,0,0,0,0,0
"리센느 제나, ‘신라공주’의 우아한 미소 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146694,2026-07-16 11:21:14,뉴스엔,이재하,0,0,0,0,0,0
"리센느, 기분 좋은 홍보대사 인사 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146697,2026-07-16 11:21:20,뉴스엔,이재하,0,0,0,0,0,0
"[사진]리센느 미나미-리브, &#x27;캐릭터도 같이 야호&#x27;",https://m.entertain.naver.com/article/109/0005572142,2026-07-16 11:21:15,OSEN,조은정,0,0,0,0,0,0
[포토] 리센느 미나미 &#x27;프리티걸 야호&#x27;,https://m.entertain.naver.com/article/445/0000439697,2026-07-16 11:20:17,MHN스포츠,이지숙,0,0,0,0,0,0
[TD포토] 리센느 미나미-리브 &#x27;캐릭터 페어 야호~&#x27;,https://m.entertain.naver.com/article/440/0000037574,2026-07-16 11:20:10,티브이데일리,안성후 기자,0,0,0,0,0,0
"[포토] 리센느, 캐릭터 라이선싱 페어 X 보드게임콘 홍보대사 위촉",https://m.entertain.naver.com/article/408/0000315118,2026-07-16 11:20:10,MBC연예,고대현,0,0,0,0,0,0
[사진]리센느 제나-원이-메이 &#x27;홍보대사 야호&#x27;,https://m.entertain.naver.com/article/109/0005572140,2026-07-16 11:20:18,OSEN,조은정,0,0,0,0,0,0
"JYP 박진영, 7월 23일 새 싱글 ‘WET’ 발매..6년만 서머송",https://m.entertain.naver.com/article/112/0003801651,2026-07-16 11:19:13,헤럴드뮤즈,박서현,0,0,0,0,0,0
"[포토] 리센느 메이-원이, 우리 홍보대사 됐어요",https://m.entertain.naver.com/article/076/0004426098,2026-07-16 11:19:16,스포츠조선,허상욱,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;캐릭터 페어 야호~&#x27;,https://m.entertain.naver.com/article/440/0000037572,2026-07-16 11:18:12,티브이데일리,안성후 기자,0,0,0,0,0,0
"[사진]리센느 메이, &#x27;홍보대사 됐어요&#x27;",https://m.entertain.naver.com/article/109/0005572137,2026-07-16 11:18:17,OSEN,조은정,0,0,0,0,0,0
[TD포토] 리센느 제나-원이-메이 &#x27;야호~ 갸루피스&#x27;,https://m.entertain.naver.com/article/440/0000037573,2026-07-16 11:18:14,티브이데일리,안성후 기자,0,0,0,0,0,0
"[포토] 리센느, 캐릭터 라이선싱 페어·보드게임 홍보대사 위촉",https://m.entertain.naver.com/article/076/0004426096,2026-07-16 11:18:19,스포츠조선,허상욱,0,0,0,0,0,0
[사진]리센느 &#x27;청량한 무대&#x27;,https://m.entertain.naver.com/article/109/0005572138,2026-07-16 11:18:20,OSEN,조은정,0,0,0,0,0,0
[포토] 리센느 원이 &#x27;거제 미녀&#x27;,https://m.entertain.naver.com/article/445/0000439692,2026-07-16 11:17:12,MHN스포츠,이지숙,0,0,0,0,0,0
"리센느, 홍보대사로 전하는 긍정 에너지 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146693,2026-07-16 11:17:14,뉴스엔,이재하,0,0,0,0,0,0
리센느 축하공연 몰린 인파,https://m.entertain.naver.com/article/421/0009063072,2026-07-16 11:16:22,뉴스1,최지환,0,0,0,0,0,0
리센느의 힘찬 점프,https://m.entertain.naver.com/article/421/0009063073,2026-07-16 11:16:26,뉴스1,최지환,0,0,0,0,0,0
&#x27;역주행 신화&#x27; 후 캐릭터 라이선싱 페어 돌아온 리센느,https://m.entertain.naver.com/article/421/0009063071,2026-07-16 11:16:18,뉴스1,최지환,0,0,0,0,0,0
"리센느, 반짝이는 미소로 홍보대사 위촉 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146691,2026-07-16 11:15:14,뉴스엔,이재하,0,0,0,0,0,0
"[포토] 리센느, &#x27;캐릭터 라이선싱 페어·보드게임콘 2026&#x27; 홍보대사 위촉",https://m.entertain.naver.com/article/445/0000439689,2026-07-16 11:14:15,MHN스포츠,이지숙,0,0,0,0,0,0
[포토] 리센느 &#x27;2년 연속 홍보대사&#x27;,https://m.entertain.naver.com/article/445/0000439690,2026-07-16 11:14:17,MHN스포츠,이지숙,0,0,0,0,0,0
"“비닐은 역사 속으로” 박진영, 더 센 여름 온다",https://m.entertain.naver.com/article/144/0001126514,2026-07-16 11:05:13,스포츠경향,이선명 기자,0,0,0,0,0,0
"[사진]리센느, 캐릭터 라이선싱 페어 2026 홍보대사 위촉",https://m.entertain.naver.com/article/109/0005572122,2026-07-16 10:57:15,OSEN,조은정,0,0,0,0,0,0
[사진]리센느 &#x27;홍보대사 야호&#x27;,https://m.entertain.naver.com/article/109/0005572121,2026-07-16 10:57:13,OSEN,조은정,0,0,0,0,0,0
"무신사 손잡은 도미노피자, 최대 100만원 상당 무신사 상품권 뿌린다",https://n.news.naver.com/mnews/article/009/0005708264?sid=103,2026-07-16 10:55:09,매일경제,,0,0,0,0,0,0
[사진]리센느 제나 &#x27;도도한 신라공주&#x27;,https://m.entertain.naver.com/article/109/0005572118,2026-07-16 10:51:15,OSEN,조은정,0,0,0,0,0,0
"[사진]리센느 미나미, &#x27;홍보대사 야호&#x27;",https://m.entertain.naver.com/article/109/0005572117,2026-07-16 10:51:13,OSEN,조은정,0,0,0,0,0,0
"[사진]리센느 원이, &#x27;꼬부기 미소&#x27;",https://m.entertain.naver.com/article/109/0005572115,2026-07-16 10:49:12,OSEN,조은정,0,0,0,0,0,0
"한국방송대상, 시청자 투표 100% 반영…53년 만에 처음",https://n.news.naver.com/mnews/article/001/0016198031?sid=103,2026-07-16 10:34:18,연합뉴스,,4,27,3,0,2,0
시청자가 뽑는 &#x27;한국방송대상&#x27;…최우수 연기자·예능인·가수 투표 시작,https://m.entertain.naver.com/article/421/0009062858,2026-07-16 10:34:27,뉴스1,안태현 기자,0,0,0,0,0,0
"인터뷰 전문: 김병민 “유시민, 이재명 정부에 대한 손절 선언한 것” [정치시그널]",https://n.news.naver.com/mnews/article/449/0000353073?sid=100,2026-07-16 10:24:50,채널A,,0,0,0,0,0,0
"&#x27;핫핑크 비닐&#x27; 넘는다…박진영, 6년 만의 서머송 &#x27;WET&#x27; 발매 예고",https://m.entertain.naver.com/article/416/0000325012,2026-07-16 10:15:11,SBS연예뉴스,,0,0,0,0,0,0
"도미노피자, '무진장 슈림프 스테이크 피자' 출시",https://n.news.naver.com/mnews/article/030/0003448378?sid=101,2026-07-16 10:06:18,전자신문,,0,0,0,0,0,0
리센느·세븐틴·아일릿·아이브·엔믹스·코르티스…한국방송대상 팬심 대결,https://n.news.naver.com/mnews/article/008/0005386875?sid=105,2026-07-16 10:02:17,머니투데이,,0,1,4,0,0,0
"박진영, 또 한 번 파격 선언 “비닐보다 더 튀는 의상으로 ‘워터밤’ 출격”",https://m.entertain.naver.com/article/440/0000037560,2026-07-16 09:58:11,티브이데일리,김한길 기자,0,0,0,0,0,0
"&#x27;쇼챔&#x27; 아홉, 비주얼+실력 다 잡은 &#x27;런 투 유&#x27; 무대",https://m.entertain.naver.com/article/408/0000315096,2026-07-16 09:25:09,MBC연예,"유정민, 사진출처 MBC M, MBC eveyr1 '쇼챔피언'",0,0,0,0,0,0
컴백 박진영 “비닐은 역사 속으로 사라질 것” 더 파격적인 워터밤 의상 예고,https://m.entertain.naver.com/article/609/0001146642,2026-07-16 09:06:19,뉴스엔,김명미,0,0,0,0,0,0
"박진영, 23일 새 싱글 &#x27;WET&#x27; 발매..리빙 레전드의 컴백 D-7",https://m.entertain.naver.com/article/465/0000018494,2026-07-16 09:04:09,아이즈 ize,이덕행 기자,0,0,0,0,0,0
"“알고리즘아 일해라”…리센느 도미노 CF, 조회수 30만뷰 돌파",https://n.news.naver.com/mnews/article/022/0004143480?sid=101,2026-07-16 08:51:08,세계일보,,0,3,1,0,3,0
"열정! 열정! 열정! 동방신기 유노윤호, 아침 루틴 大공개(전참시)",https://m.entertain.naver.com/article/408/0000315090,2026-07-16 08:46:10,MBC연예,"장다희, 사진출처 MBC",0,0,0,0,0,0
"유노윤호, 14년째 사는 집 공개…연습생 때 동전 저금통 아직도(전참시)",https://m.entertain.naver.com/article/382/0001283519,2026-07-16 08:42:15,스포츠동아,이정연 기자,0,0,0,0,0,0
"리센느, '맨시티-아틀레티코' 경기 하프타임 쇼 출격",https://n.news.naver.com/mnews/article/055/0001372945?sid=103,2026-07-16 08:20:37,SBS,,0,2,0,0,0,0
한국 와야 낫는 ‘부산병’ 외국인 300만…‘금괴’ 쌓인 역사관 시간여행부터,https://n.news.naver.com/mnews/article/028/0002814332?sid=103,2026-07-16 08:02:17,한겨레,,82,26,12,3,39,6
"‘대세 아이돌’ 리센느, 유튜브 1000만뷰 돌파…겹경사 야호~!",https://m.entertain.naver.com/article/468/0001253957,2026-07-16 06:15:09,스포츠서울,김도형 기자,0,0,0,0,0,0
"“엄마!” 박정수, 리센트 원이와 거제 야호 외쳐···리센느 대견하다 칭찬까지(‘웬만해선 박정수’)[핫피플]",https://m.entertain.naver.com/article/109/0005572015,2026-07-16 06:01:10,OSEN,오세진,0,0,0,0,0,0
"‘~노’체 논쟁의 불편한 진실…사투리가 된 혐오, 혐오가 된 사투리[이진송의 아니 근데]",https://n.news.naver.com/mnews/article/032/0003458456?sid=103,2026-07-16 06:00:04,경향신문,,61,1,27,2,0,0
"[취재일기] ‘혐오 코드’ 논란의 반복, 정치적 재활용이 문제다",https://n.news.naver.com/mnews/article/025/0003537909?sid=110,2026-07-16 00:16:00,중앙일보,,6,0,4,1,1,0
"사투리 고치려던 거제소녀, 있는 그대로의 나를 품었다",https://n.news.naver.com/mnews/article/025/0003537865?sid=103,2026-07-16 00:01:01,중앙일보,,1,0,7,1,1,2
[TF초점] &#x27;부르기 좋은 곡이 듣기도 좋다&#x27;…노래방 차트에 주목하라,https://m.entertain.naver.com/article/629/0000516527,2026-07-16 00:01:25,더팩트,,0,0,0,0,0,0
"74세 박정수, 거제서 ‘야호’하다 리센느와 깜짝 만남…“너희 때문에 왔다”",https://m.entertain.naver.com/article/382/0001283477,2026-07-15 23:09:09,스포츠동아,이수진 기자,0,0,0,0,0,0
"박정수, 리센느와 거제서 자만추 &quot;너희 때문에 왔다&quot;..함께 야호 [웬만해선]",https://m.entertain.naver.com/article/108/0003453183,2026-07-15 21:45:53,스타뉴스,최진실 기자,0,0,0,0,0,0
"[사진]리센느 원이-미나미-제나,&#x27;우리가 대세&#x27;",https://m.entertain.naver.com/article/109/0005571948,2026-07-15 21:10:17,OSEN,민경훈,0,0,0,0,0,0
"[사진]아홉,&#x27;우리가 쇼챔피언 1위&#x27;",https://m.entertain.naver.com/article/109/0005571946,2026-07-15 21:08:11,OSEN,민경훈,0,0,0,0,0,0
"[사진]장한음,&#x27;여심 사로잡는 무대&#x27;",https://m.entertain.naver.com/article/109/0005571945,2026-07-15 21:05:10,OSEN,민경훈,0,0,0,0,0,0
"[사진]아홉 제이엘,&#x27;팬 여러분 덕분이에요&#x27;",https://m.entertain.naver.com/article/109/0005571944,2026-07-15 21:04:20,OSEN,민경훈,0,0,0,0,0,0
"[사진]아홉,&#x27;쇼챔피언 1위의 기쁨을 나누며&#x27;",https://m.entertain.naver.com/article/109/0005571940,2026-07-15 21:01:10,OSEN,민경훈,0,0,0,0,0,0
"[사진]아홉 차웅기,&#x27;상큼하게&#x27;",https://m.entertain.naver.com/article/109/0005571938,2026-07-15 20:52:13,OSEN,민경훈,0,0,0,0,0,0
"[사진]아홉 박주원-서정우,&#x27;바로 너&#x27;",https://m.entertain.naver.com/article/109/0005571935,2026-07-15 20:49:11,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느 원이,&#x27;깜찍한 파이리&#x27;",https://m.entertain.naver.com/article/109/0005571934,2026-07-15 20:47:12,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느 리브,&#x27;상큼한 테니스 룩&#x27;",https://m.entertain.naver.com/article/109/0005571933,2026-07-15 20:47:10,OSEN,민경훈,0,0,0,0,0,0
[신국장의 현장+] 거제 파이리 원이 &#x27;시선강탈 애교 여신&#x27;,https://m.entertain.naver.com/article/440/0000037541,2026-07-15 20:43:06,티브이데일리,신정헌 기자,0,0,0,0,0,0
"&#x27;74세&#x27; 박정수, 거제 여행 중 리센느 자만추…&quot;너희 때문에 왔다&quot; (웬만해선)",https://m.entertain.naver.com/article/311/0002034268,2026-07-15 20:40:09,엑스포츠뉴스,장인영 기자,0,0,0,0,0,0
"[사진]아홉,&#x27;여심 사로잡는 무대&#x27;",https://m.entertain.naver.com/article/109/0005571931,2026-07-15 20:39:13,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느,&#x27;다정하게 단체 포옹하며&#x27;",https://m.entertain.naver.com/article/109/0005571929,2026-07-15 20:38:18,OSEN,민경훈,0,0,0,0,0,0
"리센느, 음악방송 1위 이어 겹경사 터졌다…유튜브 1000만뷰 돌파 “천만 야호”",https://m.entertain.naver.com/article/241/0003520245,2026-07-15 20:32:44,일간스포츠,,0,0,0,0,0,0
"[사진]리센느 제나,&#x27;더 사랑스럽게&#x27;",https://m.entertain.naver.com/article/109/0005571924,2026-07-15 20:30:17,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느,&#x27;사랑스러운 무대&#x27;",https://m.entertain.naver.com/article/109/0005571923,2026-07-15 20:30:15,OSEN,민경훈,0,0,0,0,0,0
"[사진]김뜻돌,&#x27;무대에서 스케치북 준비&#x27;",https://m.entertain.naver.com/article/109/0005571922,2026-07-15 20:30:13,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;비주얼이 판타지&#x27;,https://m.entertain.naver.com/article/440/0000037539,2026-07-15 20:25:06,티브이데일리,신정헌 기자,0,0,0,0,0,0
"리센느, 음방 1위 이어 ‘거제 야호’ 1000만뷰 달성…국민 걸그룹 시동",https://m.entertain.naver.com/article/144/0001126393,2026-07-15 20:23:08,스포츠경향,이슬기 기자,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;성공한 거제의 딸&#x27;,https://m.entertain.naver.com/article/440/0000037537,2026-07-15 20:21:26,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;프리티걸&#x27;,https://m.entertain.naver.com/article/440/0000037534,2026-07-15 20:19:08,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;백만불짜리 미소&#x27;,https://m.entertain.naver.com/article/440/0000037531,2026-07-15 20:17:08,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;청량함 가득&#x27;,https://m.entertain.naver.com/article/440/0000037524,2026-07-15 20:10:11,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;신라 공주님&#x27;,https://m.entertain.naver.com/article/440/0000037521,2026-07-15 20:09:27,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 원이-제나 &#x27;서로 다른 매력&#x27;,https://m.entertain.naver.com/article/440/0000037518,2026-07-15 20:04:18,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;부러질듯 얇은 팔&#x27;,https://m.entertain.naver.com/article/440/0000037515,2026-07-15 20:02:11,티브이데일리,신정헌 기자,0,0,0,0,0,0
"배우 박정수, 리센느와 각본 없는 ‘야호’ 컬래버 공개",https://m.entertain.naver.com/article/144/0001126389,2026-07-15 20:01:12,스포츠경향,이슬기 기자,0,0,0,0,0,0
"[사진]리센느 미나미,&#x27;더 사랑스럽게&#x27;",https://m.entertain.naver.com/article/109/0005571886,2026-07-15 20:01:14,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;내가 거제 파이리&#x27;,https://m.entertain.naver.com/article/440/0000037513,2026-07-15 19:58:10,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;파이리 미소&#x27;,https://m.entertain.naver.com/article/440/0000037509,2026-07-15 19:54:11,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;보조개 미소에 심쿵&#x27;,https://m.entertain.naver.com/article/440/0000037504,2026-07-15 19:48:15,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[사진]리센느,&#x27;5인 5색 매력&#x27;",https://m.entertain.naver.com/article/109/0005571859,2026-07-15 19:40:19,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;발랄한 댄스&#x27;,https://m.entertain.naver.com/article/440/0000037495,2026-07-15 19:40:15,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 메이 &#x27;미소가 예뻐&#x27;,https://m.entertain.naver.com/article/440/0000037491,2026-07-15 19:38:18,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[사진]리센느 메이,&#x27;러블리한 매력&#x27;",https://m.entertain.naver.com/article/109/0005571857,2026-07-15 19:38:22,OSEN,민경훈,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;군살없는 몸매&#x27;,https://m.entertain.naver.com/article/440/0000037488,2026-07-15 19:34:22,티브이데일리,신정헌 기자,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;상큼한 신라 공주&#x27;,https://m.entertain.naver.com/article/440/0000037484,2026-07-15 19:24:10,티브이데일리,신정헌 기자,0,0,0,0,0,0
"[사진]리센느 미나미,&#x27;멤버들 앞에서 솔로 무대&#x27;",https://m.entertain.naver.com/article/109/0005571848,2026-07-15 19:23:14,OSEN,민경훈,0,0,0,0,0,0
"박정수, 리센느 원이도 크게 착각한 최강 동안 &quot;딸 아니고 손녀&quot;(&#x27;웬만해선 박정수&#x27;)",https://m.entertain.naver.com/article/109/0005571846,2026-07-15 19:19:13,OSEN,오세진,0,0,0,0,0,0
"[사진]리센느 미나미-원이-제나,&#x27;상큼 발랄 깜찍&#x27;",https://m.entertain.naver.com/article/109/0005571847,2026-07-15 19:19:16,OSEN,민경훈,0,0,0,0,0,0
"[사진]리센느 미나미-원이-제나,&#x27;갸루 귀신-거제 파이리-신라 공주의 미모 대결&#x27;",https://m.entertain.naver.com/article/109/0005571845,2026-07-15 19:17:22,OSEN,민경훈,0,0,0,0,0,0
"박정수, 리센느 원이에 격려 &quot;너희가 최고야&quot;(&#x27;웬만해선 박정수&#x27;)",https://m.entertain.naver.com/article/109/0005571843,2026-07-15 19:16:16,OSEN,오세진,0,0,0,0,0,0
"[포토] 리센느 원이, 오늘도 매력 폭발",https://m.entertain.naver.com/article/076/0004425963,2026-07-15 19:10:25,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 미나미-원이, 팬들 위해서라면",https://m.entertain.naver.com/article/076/0004425966,2026-07-15 19:10:32,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 무한 매력 폭발",https://m.entertain.naver.com/article/076/0004425964,2026-07-15 19:10:27,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 넘버원 매력 덩어리",https://m.entertain.naver.com/article/076/0004425962,2026-07-15 19:10:23,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 제나, 무대 위에서 더 빛나",https://m.entertain.naver.com/article/076/0004425961,2026-07-15 19:10:20,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 리브, 사랑스러운 테니스 여신",https://m.entertain.naver.com/article/076/0004425965,2026-07-15 19:10:29,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느, 행복 가득한 무대",https://m.entertain.naver.com/article/076/0004425958,2026-07-15 19:09:26,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 제나, 러블리 그 자체",https://m.entertain.naver.com/article/076/0004425954,2026-07-15 19:09:15,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 무대에서 가장 빛나",https://m.entertain.naver.com/article/076/0004425960,2026-07-15 19:09:30,스포츠조선,정재근,0,0,0,0,0,0
"&quot;엄마!&quot; 박정수, 리센느 원이 우연히 거제도에서 만나(&#x27;웬만해선 박정수&#x27;)[순간포착]",https://m.entertain.naver.com/article/109/0005571839,2026-07-15 19:09:16,OSEN,오세진,0,0,0,0,0,0
[포토] 쇼챔 무대 오른 리센느,https://m.entertain.naver.com/article/076/0004425956,2026-07-15 19:09:21,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 미나미, 한 손 꽃받침",https://m.entertain.naver.com/article/076/0004425957,2026-07-15 19:09:23,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느, 쇼챔 무대 정복",https://m.entertain.naver.com/article/076/0004425948,2026-07-15 19:08:26,스포츠조선,정재근,0,0,0,0,0,0
[포토] 리센느 미나미 &#x27;쇼챔 야호!&#x27;,https://m.entertain.naver.com/article/076/0004425947,2026-07-15 19:08:24,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 미나미, 심장에 콕!",https://m.entertain.naver.com/article/076/0004425950,2026-07-15 19:08:30,스포츠조선,정재근,0,0,0,0,0,0
"[포토] 리센느 원이, 모든 게 사랑스러워",https://m.entertain.naver.com/article/076/0004425951,2026-07-15 19:08:32,스포츠조선,정재근,0,0,0,0,0,0
